age,income,loan_amount,credit_score,employment_length,num_credit_lines,debt_to_income,previous_defaults,default
47,22970.69224863258,74340.78200778794,668.3239095798999,39,6,0.4995876790645422,0,1
68,30314.654436462904,32623.059615085305,711.9706180179112,21,7,0.02512494956287545,0,0
48,61106.87174071323,5968.252110878089,696.4169534394152,2,2,0.48217798753544955,0,0
27,120566.31445853939,35081.52836932207,520.8819465828687,8,1,0.17429649485575893,0,0
32,127196.09301264732,95722.07364981767,522.7917645696158,23,10,0.28987349457121936,0,1
59,23625.524524751163,7474.297529944542,439.09408969791207,31,9,0.3261090330287574,0,0
65,47159.27049475612,31200.96990475433,726.6508000839647,16,2,0.4602415640764081,0,1
61,63734.23020388461,79122.51668591461,610.4270226289,23,2,0.5303147919260158,0,1
35,27953.884312793005,5292.2741742480775,732.0197245376302,7,3,0.4825344752378793,1,1
40,92500.53392353389,34901.68073423607,690.3710573454491,5,12,0.3434062651682745,0,0
50,88174.86176462234,24325.12768726439,549.7573318429031,8,13,0.20880820220961968,1,1
33,136828.30499827352,17784.853774600073,637.9777566465222,14,3,0.3159346949751924,0,0
55,20426.111164433114,34628.48616637335,604.5177948335908,23,3,0.01801301077648314,1,0
52,32210.96999493501,6624.249716485065,589.0776519736438,10,4,0.14698806914384135,0,0
51,107777.17702066529,46958.66669187901,741.5287325493281,30,11,0.21969321953254753,0,0
45,75521.09504599078,5134.686195162954,850.0,12,1,0.19185271449090244,0,0
19,132400.04149624694,15998.976868708301,761.6203641743548,29,11,0.057088164438694085,0,0
47,22943.976415831414,26032.87891908045,647.3043632642596,24,13,0.03045244884842675,0,0
30,65436.46529685351,19197.33428082781,775.9507759956124,11,1,0.25242886774449175,1,0
58,62087.76285579334,16022.36872756324,821.2902650310804,20,14,0.04487985197893391,0,0
33,21816.314951455603,58306.44706755068,510.7629217689703,23,12,0.17172483512492032,1,1
22,56028.18787226568,86923.86620873798,772.485476136253,25,12,0.28489539525197577,0,0
45,67018.96623264538,67075.87068186668,726.9682018743205,11,4,0.12597676281490866,0,0
56,30615.94092292946,27171.418471719036,768.81190566565,36,1,0.04772095580734435,0,0
62,35964.11255214047,69667.44181267123,731.3287456016901,20,12,0.2592799623874758,0,0
37,71130.82820636049,81096.69861789569,627.2270992465859,22,4,0.26908589909518194,1,0
41,51583.8820340683,20790.2816616258,850.0,0,13,0.5493685777972321,1,1
44,117601.22030325572,14999.0441635947,683.9598608582149,9,2,0.07670258554588028,1,0
47,40956.5353768183,8103.044657014585,606.5672979305747,34,7,0.368997226606577,0,0
62,35507.26858030714,24565.45054253037,700.5978015040374,37,6,0.1918215398192226,1,0
44,229540.37344602402,92728.54794789698,747.239590172786,27,2,0.07415869823815291,0,0
43,141032.27905501195,29691.357376405962,659.4761075861996,0,2,0.23588826406515165,0,0
24,21471.06695194963,38039.06625858747,689.3136383522225,7,12,0.25676255121852914,0,0
59,93642.44455452412,8593.3796814639,658.8367082103651,22,1,0.21813870857445777,0,0
64,25845.50186918211,9647.717605995667,583.9924266899357,19,4,0.45943964456119724,1,1
55,21393.498988978867,23735.133780795197,567.8175541372229,31,2,0.5035238819723618,1,1
22,35989.297629266985,95640.61089564752,509.7183713428413,22,5,0.08923905705793046,0,1
40,35690.75449888063,18425.41571813175,801.8020034046745,6,12,0.10074304297778018,0,0
45,105551.04591233362,67985.41947570472,627.6582751870338,10,12,0.2527305588859966,0,0
51,82008.8927549237,8844.84117112876,307.242489824471,7,4,0.1921133766609231,0,0
32,219795.85503333234,33792.95652591788,689.6533079279509,13,1,0.4917441632354025,0,0
49,82155.24545763442,32534.730486232438,687.5827104507302,13,5,0.5980867218689958,0,0
43,47086.20113113876,63956.558419146604,463.3432317169604,35,5,0.1086662228606773,2,1
65,80020.23570110058,5099.66650583369,566.7603791666738,39,13,0.4575264905038817,0,1
48,396110.77380564524,11319.100201682111,562.3710965439071,26,5,0.3643480897299818,0,0
36,81918.18629695845,12441.82877752056,575.7732309207723,19,2,0.38665443998100885,2,1
26,91707.33301697567,94851.62795804931,771.277586170357,37,4,0.15866488140233193,0,0
46,159326.28172168866,10006.216294799837,635.1122451933163,24,14,0.05831773328347316,0,0
68,26032.239778177933,6129.883148122388,607.276511518385,28,5,0.32595366354079547,0,0
56,81002.4490596672,27936.814028697638,762.2389942220593,13,11,0.36810350934230524,1,0
21,115125.37623837555,27558.805310976524,699.5347745183706,27,11,0.5778293639294821,1,1
20,174368.91895720185,60746.0113133206,475.9021742023451,29,6,0.40513863845332615,1,1
46,31847.501792069983,94195.444059845,588.3376360832096,14,7,0.2662105801029128,1,1
69,55051.81164555272,28201.150881894224,682.1962087133945,20,10,0.59640067727339,2,1
28,77058.48435099564,84775.30796286334,556.6109865987967,11,11,0.22394338492650168,1,1
50,34215.56994475052,43746.89242534849,850.0,10,3,0.09753510111920362,1,0
55,65873.67946499668,14218.554012097324,661.2878763652584,38,3,0.3707880316707949,0,0
28,34891.92591545798,84108.4851755712,574.6623660422475,5,10,0.1597503800531344,0,1
44,40282.53280593014,38028.336043598574,537.705635666395,2,12,0.5533229021403951,2,1
50,49126.7068664209,21037.97631675908,742.7527588035703,14,2,0.25672101868331965,1,0
38,57665.043655871355,39205.73250814939,585.2138063006043,33,9,0.08976980992844134,1,1
56,49834.23521114001,20390.4820182884,687.9924178291707,3,1,0.0849783420990888,0,0
48,53981.49951883856,8637.37288907253,534.8480643125567,33,3,0.3897836436060422,0,0
55,37733.04555100087,43079.74939057965,657.0197791524503,37,3,0.2195383847871504,0,0
63,28656.105727332368,57133.07612931319,586.4114102116539,38,8,0.21823472823063816,0,1
19,22425.384013247436,44147.64742754731,618.4605586524946,5,12,0.36739437317120255,0,0
44,30906.477279537434,12806.469274803965,570.3719199614543,21,6,0.13290712587725395,0,0
53,63606.95133062255,99143.08776921451,752.562627780827,36,3,0.08725695497692629,1,1
28,97115.94426226188,5767.367929638206,600.8996024875673,31,1,0.3943575064369241,1,0
64,29271.173985889192,17134.80578930345,635.6542805080297,27,3,0.0031422219781428004,0,0
35,25745.59693484124,14036.900363589784,640.4857719201256,25,4,0.5444189890514571,0,1
18,89172.99122072387,6479.685350428365,811.2270121633628,3,1,0.10978255247639075,1,0
52,38203.56365467759,20612.630024609134,739.03085873914,9,3,0.26871363609356363,0,0
52,171308.99593914565,34274.44261265978,729.068075827796,26,4,0.12688712108612152,0,0
48,82643.79360025175,69253.00845905169,492.21133769736986,19,7,0.13093180123785964,0,1
45,39782.37647482145,142238.40361494993,584.3607612397461,35,4,0.5010008202081031,0,1
56,37092.32495224444,54521.79835100946,768.8618715828916,4,1,0.3510201079093629,0,0
18,57085.19915650312,23971.753369708527,532.906918457835,16,9,0.18687020637759846,2,1
42,24122.61662284842,43588.521976455966,658.4013548121729,31,6,0.15065923796624042,1,0
60,26259.826225458473,60664.71690188696,543.4738495739211,34,9,0.12771746393074832,0,1
55,29670.614490689197,23781.886877446464,553.5092744590593,22,7,0.33266901181197484,0,1
37,94521.357826639,51121.11393272833,818.0785652864204,12,4,0.4384736476301747,0,1
20,56062.6599348965,24771.20976096106,721.9270641576388,0,1,0.15211642941204026,0,0
68,20531.167564140258,19657.054400427653,748.3140227794587,30,7,0.1993803568934554,0,0
19,75968.7975837932,27402.188496396022,728.374148016378,18,9,0.4322193576220655,0,0
35,47555.493931208344,38796.90569022469,636.0711637770498,22,12,0.44236680999724826,0,1
61,55754.54614670457,43935.546468723696,580.8403292096103,33,6,0.12439389106900102,0,1
27,32047.31949364785,18236.014447760204,609.7909740582506,3,12,0.2293213980283933,2,0
22,60123.80336697992,30411.35437858803,630.8173545613254,33,1,0.5219746350386013,0,1
26,213527.8363287538,77195.35713372784,827.6286069327917,29,9,0.44411534799584573,0,0
19,23814.076916833863,117284.74062489481,516.3643568970471,9,7,0.09749719441685485,0,1
51,36697.98775390978,12733.916834392534,594.6338551381206,5,1,0.2315777568166408,2,1
55,33919.44228546803,11426.672610286805,558.7036633694618,11,14,0.583976269149347,0,1
48,34287.48441886646,38873.90473885976,755.662319752048,11,4,0.31522656251208453,0,0
27,43797.572732346234,21068.09634745113,835.3788259339096,17,5,0.4316076952116988,1,1
67,105217.59933957341,5735.615728310156,680.8786359826396,35,2,0.05522101082461539,0,0
29,142011.21123586915,17778.999250183573,689.1015834843585,34,3,0.49950597724011403,0,0
53,31295.812550976305,54312.30173670461,659.1320923041935,24,2,0.3628709532132219,2,1
38,59148.11745581188,52899.63859723596,693.7478989281125,21,14,0.10536025927304189,0,0
66,70653.7084922806,25477.207288762256,727.3155162357627,29,4,0.22812706262618293,0,0
64,56889.18396589304,24192.625052292235,692.5640512886821,28,7,0.049816557165430604,0,0
23,48464.80909839341,30989.854962120884,699.8834328278294,6,5,0.46620631689227077,3,1
65,30658.145319493575,12430.646307795301,727.5414363493875,39,14,0.4469273999863668,2,1
66,53492.95908417702,27399.1999147258,472.17218987449326,2,7,0.2941386121206878,1,1
20,45642.61945601126,5333.234724420629,650.2008930145726,20,12,0.27120983718510633,0,0
27,99374.85962984205,24362.702102409097,680.5209042084517,19,1,0.27805477163453063,1,0
22,92112.4216697996,17286.500280329143,691.6148180519291,8,14,0.022480067205205855,0,0
63,27193.442378183412,38705.868935375926,632.9113738216046,35,3,0.22094698025101903,0,0
43,24634.22937549092,35512.64888876288,666.0751499797152,13,2,0.07710238882349658,0,0
38,139382.0699703773,19381.547132516724,578.0093595319232,17,12,0.11087541732207064,0,0
62,58340.58905473854,5218.98675649468,472.515526430227,32,13,0.5772700252111693,0,1
43,117526.36764664126,13721.545478999726,748.3137101305656,1,1,0.1570711257207072,1,0
55,22995.52212525014,35100.25103217602,536.5628396680497,36,5,0.2901749846848275,0,1
61,57381.81739690902,7253.778092903985,633.9546136886238,30,3,0.5326754875169748,0,0
43,58764.142927522444,8416.650630379576,575.0870367097995,21,8,0.24809483036104393,1,1
25,118556.99947083055,36241.59340124704,808.7009279876079,8,5,0.31717088377150116,0,0
22,25135.42389491226,47289.02698906465,642.0355285491285,19,5,0.10127263659850816,1,0
32,33751.16428093284,16638.321920485927,618.9543537117934,19,7,0.1710476355030866,1,0
33,46089.13114247234,25181.11131921586,724.7865868725983,0,8,0.3036684959306932,0,0
18,120436.65794964689,92403.2112149522,850.0,29,1,0.21894089161563765,0,0
33,159748.5187157427,92310.6260872814,690.5689527058089,18,5,0.022953420391245438,2,1
54,266162.9588877973,16023.531421221673,612.2580538368164,35,9,0.24049742002826083,1,0
20,179945.6782344778,54820.02179474783,719.659398135469,13,11,0.4890634584011521,3,1
69,20297.97391561,32037.929837172727,492.73209314184345,0,12,0.06963566579186133,1,1
64,22444.196354580152,116253.4831150817,654.6429260064397,4,9,0.011238836626858472,0,0
48,27985.368936995976,24480.430312029766,849.3957654956412,9,14,0.07122165405306159,0,0
30,41451.691314441254,49710.587476310895,665.7747396685772,8,7,0.41212211678896,0,1
33,108573.73937369244,48848.27473988708,660.7777656157648,13,14,0.47678678326709273,0,0
60,131585.92339391,25640.7815366618,652.0636540357506,38,4,0.02923593335736334,0,0
38,30341.025394013144,52634.7128518524,610.45237195738,17,2,0.5325305421215841,2,1
19,68335.03025330308,14075.358132399519,681.449067236487,24,5,0.37639521694892597,0,0
44,144664.27375471278,8911.90769341591,727.5273011660303,35,4,0.31087880907458726,0,0
55,51156.03752252843,21610.101561619995,616.8179947509225,30,13,0.15215513280821816,1,0
43,25465.27947039274,91274.89476776081,400.9248261699179,34,1,0.22302018884139,0,1
55,50607.275880132634,25839.125208496862,696.5617505278755,26,13,0.5681839636077286,0,1
63,43563.814119310155,35257.04439327811,850.0,21,7,0.5469278601877321,0,1
42,63096.99286547004,34357.94877630148,612.3738591943869,10,3,0.37527873210106877,0,0
28,48871.30763858558,9266.71302624622,502.8836617243396,9,6,0.3473467306007092,1,1
25,20874.90650408027,19843.493981289037,717.741298473248,7,12,0.12632679849422812,0,0
25,275780.90583504713,41821.23224329958,824.3832264184003,27,5,0.5719671227109909,0,0
50,59212.73634100653,112255.91627598736,702.9373569715235,22,12,0.4532350278654274,0,1
24,52087.616337524276,10518.324753702362,822.470005416651,5,4,0.22935581876121824,0,0
55,174631.2939702559,20851.459681235137,729.3668545625712,13,3,0.4894989102280271,0,0
38,28471.867841126746,7997.719605341292,720.6850985677693,23,9,0.12712479736011714,0,0
25,30489.012128528833,13327.059959729962,598.1999317257887,8,5,0.1279371922988031,0,0
68,102516.83639701712,19184.67643964941,678.5406890753217,39,10,0.4745767407342183,0,0
38,35111.44025134883,28337.84399713161,647.0529043282223,37,7,0.3355847885202922,0,0
37,100279.04458842012,12863.037379120815,643.6264279433349,24,4,0.33350117311620237,0,0
25,35840.68079211995,12746.131648839037,624.6134872048933,37,1,0.3442024964223046,2,0
63,21687.54178402304,50129.369915058734,672.5613467458554,29,2,0.07548409020980759,0,0
48,56388.45550158627,103615.97534114947,520.3655015863274,21,12,0.20973544463813257,1,1
67,30950.507413261057,16729.695015846886,731.1718399281575,1,10,0.343847801905178,1,0
46,90909.13006391244,39941.795306118605,562.2254707219804,24,13,0.1485530559440397,0,0
65,71249.45632955366,13955.43440547195,624.9728774995292,23,5,0.30240297571531266,0,0
26,148590.37522981776,83912.7876277789,683.0559893035165,36,14,0.3342211429524062,0,0
32,96390.21368638329,38524.89679665397,557.2726581604488,2,12,0.5656883270326585,0,1
47,29969.883656329468,53687.37686989859,453.3536937694747,25,8,0.14746548543501442,0,1
43,100511.47044543961,6518.407127740967,611.6953322302493,29,8,0.2636143749343958,0,0
27,71324.40252552294,32376.878316924398,506.89025074163,28,12,0.5889067263264969,1,1
46,75274.54084381677,27498.6589591158,721.2310932670471,6,14,0.11207392573076677,0,0
33,109267.86612972198,15401.607144404188,534.6496427457874,8,8,0.46801169155988975,3,1
53,62645.151742113616,14131.827792762564,798.5155563709162,29,13,0.10629297338217436,0,0
37,51368.30106145079,31026.788677522112,649.4207110764775,15,9,0.5100279436663416,0,1
62,70618.20250154978,41774.860914631034,655.917419459423,39,2,0.29278436241053635,0,0
54,37688.06171427743,6012.063561773389,451.9368671455336,13,4,0.5832968908259717,1,1
39,30081.159902760344,30138.362667542846,664.4862628850524,25,12,0.10204498046433837,0,0
24,67932.23638098896,10606.501425354985,641.9820083126747,36,11,0.4127558074470727,1,1
40,33318.75886229187,9537.342781717609,520.091096507453,9,10,0.4171675502542896,0,1
58,24164.46703732756,34274.81258959699,658.7268338796808,29,6,0.4313252625218885,2,1
57,20027.716910114428,16169.765498472896,610.2076989192576,21,13,0.06058125825737488,0,0
46,66865.42854055855,22441.747303425265,628.321218210464,29,6,0.17313659293478761,0,0
33,42482.51128902312,18388.55727139385,652.5881762194047,31,12,0.20281009634793115,1,0
55,89779.0616815494,36352.40045302581,602.8545786841798,13,12,0.19457256481960772,0,0
45,43514.295319157114,24053.12815046582,674.6456626948868,22,5,0.40501243140017174,0,1
65,53276.93610920786,104279.33337006727,641.3444517649036,16,2,0.03289780236831741,1,1
55,46135.209168189904,18033.66304346168,697.2768468386575,35,8,0.43804717079112326,2,1
48,72573.28673993927,45445.035883906545,597.1325406028009,28,1,0.31595062473037533,0,1
31,42013.633315698215,13923.592311900818,543.508024706604,23,13,0.10379830150033657,1,1
50,185890.145560677,26324.25233721993,579.1131471561862,10,1,0.13567121394224638,0,0
26,157558.57513029818,29127.03870764647,794.2656768851779,14,12,0.0585481893205437,0,0
44,114202.91725503046,16974.47054776307,745.5966526206746,21,1,0.27543531143211775,0,0
41,146474.454404096,24147.302501072358,771.3379132599109,26,9,0.35695284195578514,0,0
30,49813.701002274094,14825.080301690192,778.2713958170219,33,5,0.3485832295538553,0,0
43,58439.93682557319,5180.565761546247,603.3681942826797,32,14,0.5774207234435188,0,0
46,87757.73221800698,12286.932931120191,679.5811935408462,20,12,0.17757961920271026,3,0
68,79560.38545328977,41125.602065547515,657.5839002847962,23,2,0.45724790736172793,0,1
66,130673.15356831053,49216.15469997891,715.9538525591422,19,11,0.43384652580787325,0,0
60,82997.36547900266,14863.575997669559,621.0831754769033,3,1,0.03679618836733351,0,0
45,327928.1261276022,20729.638396240418,659.2974157091004,36,4,0.5580030460330746,0,0
45,41424.33923654928,6142.4494603328985,657.2271477619686,36,11,0.55878235130745,0,0
25,109487.39735661632,13117.39070841064,703.2262399915697,32,2,0.2378011092827435,0,0
40,79805.98980887557,50317.55907520149,715.5717221071599,30,3,0.2506067010034418,0,0
46,78783.27082703757,32941.08569745036,659.36710323402,33,2,0.4917581577606405,1,1
22,39714.063662613655,11911.485329630706,662.3990784065808,21,8,0.2970183932831215,0,0
59,96996.01050012224,13929.62870928029,672.5898020748705,29,14,0.47952041910947074,1,1
24,135317.6201941374,55915.636079675285,814.6551420623043,4,3,0.02167510146291851,0,0
59,32330.10709730965,12036.913044157893,477.0002208683068,22,2,0.15016236742835407,0,0
53,69107.75152221248,17201.073862569527,553.0320338782192,12,6,0.054638991113017885,0,0
58,44890.10900003603,37751.366717791534,717.3679596445942,8,7,0.2725188313390857,0,0
44,248048.66724910986,29705.35707717186,676.9784398839091,13,9,0.5124956667425373,0,0
63,52584.21988925859,23533.96791338298,676.2749550150877,16,11,0.3418726460796243,1,0
19,32959.277394021454,73999.98046134537,716.7495498713356,34,10,0.31220012315912515,1,1
42,44051.82340789365,12442.706795882506,671.3992893123764,17,4,0.21966413633736595,0,0
26,73042.47657590815,45576.49199279041,594.0717521550777,11,5,0.03816592603590665,0,1
44,23956.996712907578,10197.185967709262,712.8809140108259,15,14,0.4598458022930586,1,1
18,66266.81603442425,33692.59473598339,652.0887162999078,29,11,0.3424596395896488,0,0
40,153845.5735299269,66350.87032871027,605.2422821110447,12,6,0.5585793042741171,0,0
27,114977.07493856072,23369.242590610822,719.0360624577911,17,3,0.2591791345937674,1,0
59,23503.612153767295,43652.661140437216,715.1033858282,11,3,0.24089978190776556,2,1
69,270957.66401069565,56509.58341312959,671.4766491600792,33,3,0.5846081942435416,0,0
42,79986.9097649096,9386.392849846083,821.7119153994557,32,5,0.08469449696715851,3,0
20,28853.617360468932,41707.60680067238,782.6826734770284,5,11,0.1514169196488229,0,0
23,20624.690641193574,80712.30248111025,750.1857194053802,17,6,0.2928985292690976,0,0
23,29393.8059199421,30766.888574861023,850.0,2,9,0.3141265809138498,0,0
19,111062.27319789973,11178.353054333871,635.3536598002283,5,9,0.32922997197923504,1,0
35,21093.844426670956,9072.616899787863,603.5199670683907,35,12,0.1272659578773301,0,0
40,33273.02738562341,14022.424855944158,736.0363099303358,21,5,0.5561088290739657,0,0
19,90797.61105235861,8278.153608723553,624.7365702005719,6,14,0.4221012582346393,0,0
29,64107.81678646722,26609.0199609026,651.1927715647822,29,8,0.15506390973577183,1,0
39,96332.03709513959,7167.595932953003,551.4080034249695,1,7,0.17651579930802308,1,1
54,88550.68611664133,12585.074500421071,710.6659457713127,31,4,0.5282150791641343,0,0
37,22596.326695848562,22389.757593611124,502.899275446239,14,1,0.22821324449328162,0,1
56,131518.5330594122,24268.760236926315,640.3561778840631,21,3,0.3338180169425759,2,0
41,32875.87070070591,29999.771766198137,648.4644262484244,37,11,0.07225606719809549,0,0
65,60303.75061670664,41686.001539397585,606.3961157580169,7,10,0.15103967904901197,0,0
37,71681.7152171505,6451.409594475348,474.27852413385,7,5,0.24994601443601905,2,1
18,29233.909226157448,7521.703545084906,473.53689062255495,38,10,0.3936824267230791,0,0
18,206969.19341057324,6883.694388334557,575.38275933282,35,13,0.16813239525851892,0,0
34,53486.765103809266,21505.2067545231,703.9050328762064,19,13,0.5704569073572799,0,0
18,22968.53861433138,6282.463765688797,678.8924861441944,36,3,0.13213029114155989,0,0
69,158439.4334022793,46122.230339382775,648.3564641168858,7,11,0.46734413397590874,1,1
62,64126.82393817196,12569.454848338122,561.5411513982522,13,4,0.21875928764025943,1,1
47,80064.35370341479,89011.1297860107,684.1132221261107,19,9,0.5000405261170923,0,1
58,57240.531375877865,24989.535138777952,470.0970721961082,34,9,0.5538634271332639,1,1
64,110011.14559979085,22735.362979199494,410.3450517628022,24,11,0.11220933690271515,0,0
20,21684.740489992662,50497.380148020726,625.6928448784995,17,9,0.2948862252393008,1,1
63,35624.58955554512,42464.29209349116,595.3948619902972,20,13,0.09261952435465161,0,1
28,51710.75069775133,33041.97020584261,751.3171297647458,36,9,0.42349513847156944,0,1
41,23984.834260969863,87068.82737689695,665.7983777772835,30,14,0.4993428487366617,1,1
39,81192.90553752893,21458.90178074729,815.0735309999851,5,12,0.2336807629547359,0,0
61,45016.001237614866,54590.986783266075,595.1784931304541,19,1,0.23805054177560325,0,1
62,35918.61105296339,19345.571740227693,698.6772291522161,27,9,0.12230386844663627,0,0
43,20169.228400114167,59668.850464360636,624.772287058437,35,12,0.18392079440830106,0,0
30,83617.99149550668,14011.861514903334,788.1719724131137,39,12,0.19433583542254776,0,0
18,109730.97040973825,15243.75648839913,629.594955287592,25,11,0.09334456606273782,0,0
41,45129.69121612076,38983.95924918959,735.4406780145765,12,12,0.18597133803919727,2,0
27,61530.65539863341,12174.883871044189,542.2381035475839,3,14,0.5443541407066574,1,1
52,32918.244318047466,12808.007257696125,608.4787356867955,33,11,0.19523149948833676,0,0
41,68669.20469328336,15926.63301299197,641.5956588072534,36,13,0.1646623111618032,0,0
45,20610.585938141976,39082.76837297129,776.3417539962801,33,2,0.2307853697417907,0,0
53,53534.452846032196,71051.82596739336,430.2813058991961,15,8,0.5761638227988201,0,1
33,71670.09554768345,38678.020294953196,616.7355553554221,22,9,0.4587474791310736,0,1
57,145168.87343333967,57775.44230535244,613.35198735727,22,12,0.1210429905286531,2,0
33,44009.63345286158,28528.979430785228,442.30264776056197,14,8,0.45153095706185054,0,1
34,92448.97334728163,7142.406082652679,603.5964239253185,24,9,0.4597409052927509,0,0
68,65526.24803917357,8176.359879800755,495.9332868808706,28,5,0.5700822448081709,0,1
32,150873.08910411433,29249.467659845457,416.93365219626077,35,10,0.5346570653171536,1,1
33,45406.26993780651,16916.024140850328,623.7687171504678,14,12,0.05711698987861708,1,0
32,39216.64912235027,12475.697725159584,620.3854879196142,36,7,0.2727459248206374,2,0
51,129081.24380488628,23835.220792293334,625.5046417040668,34,11,0.42179614685217315,0,0
28,22524.912179278617,37943.079238199396,675.2858245898351,38,3,0.5840212805219406,0,1
18,27331.433316356804,19583.597544467237,562.0603176786301,36,4,0.05109283089265839,0,1
32,24299.927299301304,53666.92033472199,829.0856013445921,27,4,0.22093964935333107,0,0
43,112610.5039679984,45242.29689353816,646.6705991868497,29,13,0.29533428161043823,1,0
68,20533.204155887324,44831.12915514611,778.6430463061484,6,10,0.24794651611671115,0,0
21,118901.0147170035,131372.95092007285,482.0100758511288,3,4,0.2734670658170415,1,1
60,50007.237202058335,15496.512152761705,566.5470349908126,6,11,0.22146128383493455,0,0
22,20201.670104754932,36045.943756747976,718.631480504423,32,8,0.5823735684760046,1,1
52,45678.56759248824,63029.776627353815,627.3435724322067,17,2,0.48194686737677384,1,1
30,30338.961573489658,30991.067242043842,542.6820612627033,14,12,0.44199594705802064,1,1
27,68961.59147490404,51748.398912604454,466.1370101355919,34,2,0.24642081486387007,0,1
28,76871.62532929263,21056.22306409436,723.3203672240364,36,5,0.5289141485101388,0,0
35,53425.41826644103,31783.91725940691,715.1602254948855,4,6,0.056003572322659574,1,1
51,22068.165666992187,6718.273334412986,674.3320691419228,22,4,0.08605111575449098,0,0
56,73374.40615128232,132567.03897801824,600.4093809214083,9,12,0.5724347119686529,0,1
58,112270.28709722869,53285.90971837997,538.6909972370195,24,7,0.3401929820535317,1,1
59,83706.22401380427,65933.04645185186,644.7018460103299,21,10,0.09567466540154454,0,0
67,108585.46685033983,40553.96999093082,518.4681396354599,30,4,0.569487424650447,0,1
40,31189.032933130587,11175.691407068676,574.841591943541,22,8,0.5849059648584766,2,1
24,129860.80171405275,5945.6005958824935,776.125058139955,27,2,0.5288958409171258,0,0
56,39444.66785971312,64998.202512105294,464.9164236868581,14,14,0.14313471298897143,0,1
20,20674.773491678017,20141.860127232678,717.7527826900367,39,10,0.1670963915508072,0,0
29,112700.35764223976,14190.247543016185,799.4195951449162,6,4,0.24418371153112373,1,0
24,162211.771858289,29743.699337211954,731.6259719382654,37,11,0.34759303551480564,0,0
66,73291.5067897934,21388.326600166987,689.8212878426484,39,7,0.5953088457417073,0,0
43,33161.613033483816,36637.80430992121,603.6427153828876,14,5,0.5736801280996714,0,1
50,34500.5367028779,24837.4364788753,585.4111945565987,4,10,0.5526834352186443,0,1
54,51423.5153342671,40843.766301226904,425.1869133936679,11,11,0.05356577928812749,0,1
65,134056.38765755406,62606.1869006417,653.7006680267315,12,2,0.4542998071344573,0,0
32,28102.28478908803,11528.15540418249,609.7759551270906,2,3,0.5261075168038147,0,0
19,107427.43334915656,16988.944331423285,580.1965591318093,18,4,0.19996771772331984,1,1
58,37216.34681765263,22224.444486204648,647.9918971120987,25,5,0.13174442052048455,0,0
24,102665.87712689264,103151.25228036754,656.2369480204655,29,7,0.44906489633212343,0,1
49,146456.21866473442,18639.673814387854,586.4442702632946,27,3,0.05450265383490409,0,0
21,47886.59198354885,19394.3398163944,811.3080783476787,14,9,0.5645149212886963,0,0
37,42710.50267580955,36793.79494034477,723.0602779112425,17,10,0.09364658655376813,2,1
67,101030.33230218092,21300.449479126983,739.6278558373278,6,3,0.27452271130212547,3,0
53,57696.14694265671,95615.35026567076,639.6697216360591,13,5,0.5896787098002577,1,1
49,77671.75577349076,72462.44781980616,701.1235732261143,23,13,0.5929321299222062,0,1
45,68752.86208642327,26609.92663375611,560.4295399401437,23,5,0.46559417201732206,1,1
30,28296.167996770855,36050.136381464785,716.6258540250307,10,7,0.5035130908966884,1,1
18,113148.92808127654,6793.47345635794,629.5597392686261,38,6,0.5803024453149002,0,0
52,30893.81683713055,40695.24647806674,547.8016464985674,39,11,0.5564577056486215,0,1
65,154620.26915195805,41848.05434848195,647.723332878077,9,3,0.3732651793703086,2,0
47,34422.2042302754,18351.10352135251,620.794596975011,32,12,0.44077018855723804,0,1
53,86190.5800694541,12441.646473998684,850.0,19,1,0.3562659323691167,0,0
42,36749.54426275787,78980.80467375842,693.5394248479912,38,6,0.3038971643829446,0,0
33,39120.55102323841,21690.64062551777,807.9717467448222,21,11,0.5284974099173683,0,1
36,38553.3183293092,36814.0236913931,763.1287106358727,34,6,0.44281506728221187,0,1
18,88894.93597306675,6016.905705036594,653.77805997975,27,4,0.5158897022208185,0,0
22,60688.412753631295,21036.503441184672,605.6280797069955,35,2,0.057546578043246165,0,0
68,127258.7533224278,55990.531849904,475.9773418799677,29,9,0.3458911005746889,0,0
39,38363.16294131392,19709.912796469416,562.905644933526,5,6,0.1977100970089492,1,1
41,78881.56086333745,32726.75076926167,716.2753457754214,0,13,0.3080363869836696,0,0
60,89907.94327368695,12066.194574368099,619.7869614879297,3,1,0.36777926678192974,3,0
62,28213.205691732837,21162.64355305384,687.5820325738441,24,8,0.5074550832793706,0,1
69,45590.41843506658,83782.10248780038,446.9724848652663,38,10,0.019126634735169023,0,1
54,52967.972888666045,30072.56554762576,695.3514849097373,10,7,0.0983900236089574,0,0
53,41978.56256185016,74662.65943294318,759.6481557199286,37,11,0.5528674447681895,0,1
53,39438.70377919784,74689.54259816885,472.4241710193746,36,11,0.5803624259539524,0,1
21,77985.02150053039,91551.39111848877,687.1563906356799,11,6,0.03325360985846854,0,0
53,32158.793100072406,72725.95996945864,784.353465360846,28,12,0.1990725257501331,0,0
69,81788.78406581696,5098.595711534346,818.0086649339465,33,11,0.005837984260344297,0,0
35,156702.40924131795,86549.78577314572,599.650092914204,17,11,0.45446880791684235,1,1
67,61643.17113441019,9436.193121049226,727.9930344611533,8,1,0.4091641081445904,2,1
33,67264.64243489645,6222.355271350316,792.9789820005415,11,10,0.33888306923918027,0,0
